# timestamp tx ty tz qx qy qz qw
1698133003.310053 -0.575951 -0.273577 50.354304 0.0516179 0.0220329 0.9900419 -0.1291017
1698133003.510214 -0.603942 -0.282286 50.962981 0.0522965 0.0220095 0.9900648 -0.1286562
1698133003.709492 -0.632824 -0.286411 51.558371 0.0520901 0.0228950 0.9900445 -0.1287416
1698133003.909360 -0.657709 -0.296141 52.163180 0.0514707 0.0231379 0.9900284 -0.1290704
1698133004.108964 -0.679304 -0.300801 52.760447 0.0505963 0.0224275 0.9901306 -0.1287572
1698133004.309617 -0.699036 -0.309852 53.363863 0.0500300 0.0225263 0.9901459 -0.1288440
1698133004.509819 -0.723143 -0.315656 53.966982 0.0495041 0.0226215 0.9902050 -0.1285756
1698133004.709435 -0.741995 -0.324900 54.573714 0.0492048 0.0222064 0.9901611 -0.1291000
1698133004.909209 -0.762436 -0.329187 55.167761 0.0489459 0.0225193 0.9901590 -0.1291599
1698133005.109519 -0.787415 -0.339284 55.781363 0.0516244 0.0213814 0.9900472 -0.1291677
1698133005.309148 -0.815063 -0.339649 56.371943 0.0513884 0.0220066 0.9900859 -0.1288595
1698133005.508829 -0.835103 -0.345964 56.975344 0.0473478 0.0227732 0.9903182 -0.1284891
1698133005.709398 -0.860829 -0.358906 57.580172 0.0468267 0.0232687 0.9903640 -0.1282380
1698133005.909393 -0.886317 -0.362496 58.174448 0.0493575 0.0210175 0.9902657 -0.1284363
1698133006.109701 -0.910063 -0.368963 58.778658 0.0503294 0.0197860 0.9901947 -0.1288016
1698133006.309740 -0.935294 -0.373857 59.377291 0.0492647 0.0210432 0.9902622 -0.1284949
1698133006.508754 -0.961494 -0.380886 59.984408 0.0491962 0.0218340 0.9902309 -0.1286306
1698133006.708993 -0.993575 -0.387962 60.576678 0.0487230 0.0216673 0.9902088 -0.1290080
1698133006.908771 -1.016981 -0.394351 61.176310 0.0485578 0.0212001 0.9902080 -0.1291546
1698133007.108725 -1.049148 -0.405442 61.777377 0.0493075 0.0214857 0.9901771 -0.1290598
1698133007.308367 -1.078305 -0.410551 62.375605 0.0502314 0.0212040 0.9901697 -0.1288063
1698133007.508645 -1.106143 -0.420979 62.977877 0.0510685 0.0205261 0.9901826 -0.1284877
1698133007.709224 -1.132267 -0.428708 63.580714 0.0514510 0.0221726 0.9901721 -0.1281420
1698133007.909212 -1.159069 -0.437265 64.181468 0.0492257 0.0217513 0.9902390 -0.1285709
1698133008.109452 -1.188698 -0.438822 64.766139 0.0484086 0.0214145 0.9903028 -0.1284459
1698133008.308382 -1.212976 -0.450158 65.377520 0.0481616 0.0227610 0.9902514 -0.1287034
1698133008.508458 -1.238601 -0.462265 65.973650 0.0498514 0.0230769 0.9900906 -0.1292396
1698133008.708463 -1.265810 -0.477356 66.585482 0.0503284 0.0227054 0.9900216 -0.1296485
1698133008.909276 -1.289179 -0.489718 67.175921 0.0482527 0.0220499 0.9901302 -0.1297213
1698133009.108480 -1.309285 -0.506394 67.770106 0.0487676 0.0240872 0.9900276 -0.1299496
1698133009.308603 -1.339672 -0.522274 68.376231 0.0469996 0.0274207 0.9899657 -0.1304107
1698133009.508829 -1.364366 -0.536167 68.978312 0.0471625 0.0250056 0.9901524 -0.1294164
1698133009.708656 -1.388237 -0.551418 69.580576 0.0476937 0.0233280 0.9902190 -0.1290248
1698133009.908775 -1.413653 -0.559403 70.183939 0.0485004 0.0238912 0.9901117 -0.1294439
1698133010.109468 -1.444316 -0.572110 70.780085 0.0481146 0.0237936 0.9901408 -0.1293832
1698133010.309159 -1.472496 -0.585196 71.379794 0.0469499 0.0259342 0.9901639 -0.1292231
1698133010.508553 -1.504079 -0.597973 71.984728 0.0482078 0.0280913 0.9900212 -0.1294022
1698133010.708477 -1.530234 -0.609949 72.586001 0.0481482 0.0261894 0.9900956 -0.1292540
1698133010.908513 -1.564775 -0.617128 73.173815 0.0467938 0.0245048 0.9901749 -0.1294742
1698133011.109118 -1.595748 -0.623759 73.771212 0.0479622 0.0246541 0.9900903 -0.1296651
1698133011.308776 -1.627540 -0.635526 74.369578 0.0485703 0.0249805 0.9900143 -0.1299562
1698133011.509267 -1.662615 -0.645516 74.969798 0.0476816 0.0245822 0.9900754 -0.1298955
1698133011.708424 -1.694165 -0.653829 75.567042 0.0484143 0.0241635 0.9901329 -0.1292632
1698133011.908851 -1.725708 -0.664389 76.167765 0.0496613 0.0248900 0.9900513 -0.1292777
1698133012.108907 -1.758569 -0.674943 76.768214 0.0492367 0.0245637 0.9900448 -0.1295520
1698133012.308388 -1.790858 -0.684952 77.370684 0.0494190 0.0254502 0.9899723 -0.1298648
1698133012.508316 -1.819372 -0.694373 77.977427 0.0491234 0.0260217 0.9900786 -0.1290506
1698133012.708818 -1.850068 -0.700817 78.565501 0.0498443 0.0246637 0.9901163 -0.1287517
1698133012.908325 -1.880109 -0.709875 79.175227 0.0504965 0.0250677 0.9900706 -0.1287708
1698133013.108564 -1.912502 -0.718179 79.772273 0.0498330 0.0249308 0.9901101 -0.1287518
1698133013.309147 -1.937042 -0.724173 80.376460 0.0485280 0.0246451 0.9900908 -0.1294522
1698133013.508783 -1.965828 -0.731787 80.974696 0.0462457 0.0254160 0.9901933 -0.1293542
1698133013.708970 -1.997640 -0.734015 81.574511 0.0469661 0.0230772 0.9902453 -0.1291349
1698133013.908645 -2.025371 -0.741651 82.174334 0.0491200 0.0223618 0.9902230 -0.1286295
1698133014.109021 -2.059533 -0.747550 82.775500 0.0503507 0.0243948 0.9901481 -0.1283609
1698133014.308913 -2.090759 -0.757678 83.376254 0.0506267 0.0249246 0.9900436 -0.1289548
1698133014.508673 -2.121851 -0.767443 83.977557 0.0499391 0.0254386 0.9900287 -0.1292367
1698133014.708298 -2.154575 -0.776882 84.576243 0.0494469 0.0266531 0.9900303 -0.1291688
1698133014.908734 -2.185641 -0.787651 85.164301 0.0490965 0.0264201 0.9900228 -0.1294077
1698133015.108755 -2.215480 -0.800273 85.758883 0.0505268 0.0269292 0.9898921 -0.1297516
1698133015.308865 -2.252141 -0.811822 86.364352 0.0501926 0.0257194 0.9900007 -0.1292978
1698133015.508848 -2.284219 -0.822310 86.968058 0.0522690 0.0255578 0.9899614 -0.1288069
1698133015.708858 -2.313858 -0.833468 87.565127 0.0526956 0.0269970 0.9898853 -0.1289244
1698133015.908688 -2.348461 -0.842996 88.156229 0.0516059 0.0263103 0.9898782 -0.1295601
1698133016.109190 -2.375021 -0.852930 88.762042 0.0535465 0.0251380 0.9898365 -0.1293239
1698133016.308318 -2.403568 -0.859497 89.341235 0.0615865 0.0274018 0.9895010 -0.1278435
1698133016.508375 -2.430259 -0.870207 89.831149 0.0676769 0.0282579 0.9893417 -0.1257946
1698133016.708246 -2.453247 -0.876014 90.217867 0.0682098 0.0271232 0.9893979 -0.1253135
1698133016.908981 -2.474977 -0.886615 90.478594 0.0661610 0.0269191 0.9895282 -0.1254271
1698133017.108930 -2.489343 -0.888482 90.618525 0.0612499 0.0284113 0.9894523 -0.1281617
1698133017.308317 -2.519466 -0.884430 90.676211 0.0575021 0.0434952 0.9724955 -0.2214818
1698133017.508139 -2.639616 -0.839384 90.672236 0.0500762 0.0262916 0.9343859 -0.3517443
1698133017.708663 -2.769877 -0.816683 90.686305 0.0437870 0.0078226 0.8761980 -0.4798944
1698133017.908767 -2.905042 -0.832176 90.683199 -0.0497450 0.0056974 -0.8039172 0.5926298
1698133018.108296 -3.012579 -0.868355 90.679369 -0.0656564 0.0087591 -0.7559901 0.6512230
1698133018.308453 -3.051639 -0.889664 90.681765 -0.0668414 -0.0045910 -0.7413558 0.6677595
1698133018.508202 -3.052218 -0.879174 90.678095 -0.0540776 -0.0023529 -0.7415370 0.6687249
1698133018.708142 -3.045448 -0.857353 90.695170 -0.0466570 0.0097553 -0.7421437 0.6685437
1698133018.908155 -3.044113 -0.836730 90.685252 -0.0479044 0.0138341 -0.7427343 0.6677271
1698133019.108807 -3.036343 -0.825586 90.656016 -0.0527210 0.0089752 -0.7427607 0.6674178
1698133019.308409 -3.029180 -0.818176 90.614031 -0.0552955 0.0081641 -0.7429409 0.6670192
1698133019.508965 -3.013031 -0.811522 90.568736 -0.0509166 0.0081632 -0.7428852 0.6674297
1698133019.708328 -2.992537 -0.809438 90.531992 -0.0483436 0.0070160 -0.7458485 0.6643220
1698133019.908305 -2.967961 -0.801627 90.486178 -0.0374965 0.0126358 -0.7505736 0.6596011
1698133020.108958 -2.946073 -0.802059 90.447871 -0.0251456 0.0226166 -0.7535459 0.6565248
1698133020.308185 -2.923163 -0.828201 90.433184 -0.0125279 0.0346389 -0.7546979 0.6550376
1698133020.508365 -2.903437 -0.882418 90.413744 0.0065450 0.0492193 -0.7549427 0.6539083
1698133020.707943 -2.897645 -0.986866 90.399394 0.0296384 0.0697729 -0.7539535 0.6525392
1698133020.908695 -2.900352 -1.157038 90.387064 0.0563518 0.0900601 -0.7523410 0.6501513
1698133021.109143 -2.914594 -1.415832 90.380625 0.0737870 0.0987553 -0.7506480 0.6490997
1698133021.308389 -2.946878 -1.777245 90.360629 0.0802662 0.1045301 -0.7495766 0.6486646
1698133021.508677 -2.994919 -2.251659 90.349551 0.0868253 0.1110853 -0.7492454 0.6471111
1698133021.708505 -3.061232 -2.843631 90.336291 0.0414714 0.0685224 -0.7546776 0.6511885
1698133021.908828 -3.142793 -3.509067 90.267077 -0.0058168 0.0298982 -0.7546123 0.6554636
1698133022.109042 -3.234626 -4.243293 90.258242 0.0128983 0.0446654 -0.7542697 0.6549166
1698133022.308464 -3.325996 -4.999347 90.274142 0.0283618 0.0585049 -0.7541379 0.6534897
1698133022.509136 -3.427373 -5.795544 90.273242 -0.0120727 0.0273383 -0.7552434 0.6547627
1698133022.708040 -3.550516 -6.610376 90.164095 -0.1617121 -0.1144641 -0.7403723 0.6423364
1698133022.908890 -3.661504 -7.382138 90.068552 -0.1912898 -0.1349112 -0.7341859 0.6373212
1698133023.108852 -3.743651 -7.943483 90.070826 -0.1654423 -0.0987067 -0.7424013 0.6416589
1698133023.308488 -3.792330 -8.342474 90.123919 -0.0981011 -0.0418905 -0.7541570 0.6479727
1698133023.508413 -3.827736 -8.646907 90.179415 -0.0729989 -0.0220686 -0.7559146 0.6502132
1698133023.709021 -3.850036 -8.907550 90.197558 -0.0775593 -0.0265474 -0.7537961 0.6519748
1698133023.908892 -3.873510 -9.126198 90.193369 -0.0763636 -0.0254790 -0.7525605 0.6535840
1698133024.108463 -3.886436 -9.304630 90.206362 -0.0689418 -0.0156985 -0.7525660 0.6547098
1698133024.309262 -3.890724 -9.451970 90.226084 -0.0617101 -0.0102585 -0.7532565 0.6547452
1698133024.509083 -3.895812 -9.576106 90.220133 -0.0604213 -0.0098458 -0.7535668 0.6545147
1698133024.708706 -3.899961 -9.684130 90.221629 -0.0596149 -0.0107709 -0.7535942 0.6545425
1698133024.908344 -3.897422 -9.781530 90.218470 -0.0580728 -0.0087861 -0.7536905 0.6545999
1698133025.108339 -3.895764 -9.862453 90.221301 -0.0608443 -0.0097247 -0.7538174 0.6541886
1698133025.308872 -3.894543 -9.929292 90.221568 -0.0628012 -0.0147897 -0.7534670 0.6543125
1698133025.508605 -3.897583 -9.986081 90.212519 -0.0600793 -0.0131848 -0.7534829 0.6545840
1698133025.708937 -3.889580 -10.024211 90.217417 -0.0551464 -0.0084837 -0.7542024 0.6542673
1698133025.908243 -3.891045 -10.052478 90.218974 -0.0563640 -0.0061776 -0.7541479 0.6542521
1698133026.108751 -3.885665 -10.075179 90.213908 -0.0581570 -0.0103427 -0.7535002 0.6547886
1698133026.308779 -3.887779 -10.094278 90.215556 -0.0584230 -0.0104591 -0.7534619 0.6548072
1698133026.508245 -3.883657 -10.102012 90.212733 -0.0566004 -0.0067216 -0.7537389 0.6546976
1698133026.708153 -3.881318 -10.105739 90.217196 -0.0551364 -0.0049917 -0.7542109 0.6542943
1698133026.908395 -3.879455 -10.103953 90.215334 -0.0523293 -0.0060393 -0.7541641 0.6545699
1698133027.109087 -3.881433 -10.098978 90.197703 -0.0521093 -0.0056922 -0.7541791 0.6545733
1698133027.308226 -3.883049 -10.092223 90.181841 -0.0540947 -0.0058871 -0.7544538 0.6540937
1698133027.508688 -3.881279 -10.085779 90.189341 -0.0548633 -0.0065136 -0.7542549 0.6542531
1698133027.708647 -3.881491 -10.077996 90.189906 -0.0543196 -0.0064839 -0.7543887 0.6541445
1698133027.908885 -3.881928 -10.064147 90.184359 -0.0528709 -0.0060270 -0.7540431 0.6546658
1698133028.108271 -3.883766 -10.050817 90.181109 -0.0522026 -0.0037472 -0.7540088 0.6547760
1698133028.309083 -3.883559 -10.030595 90.190844 -0.0519465 -0.0018174 -0.7545863 0.6541390
1698133028.509114 -3.883069 -10.018864 90.184313 -0.0534421 -0.0027301 -0.7542457 0.6544081
1698133028.707797 -3.882953 -10.002351 90.177454 -0.0542918 -0.0051638 -0.7545277 0.6539982
1698133028.908493 -3.879828 -9.991357 90.178729 -0.0511845 -0.0064886 -0.7544262 0.6543540
1698133029.108312 -3.875246 -9.978765 90.183848 -0.0485853 -0.0046826 -0.7544276 0.6545659
1698133029.307979 -3.876775 -9.965139 90.186091 -0.0518732 -0.0049409 -0.7543562 0.6543940
1698133029.509144 -3.876442 -9.949429 90.188021 -0.0510266 -0.0025672 -0.7544998 0.6543086
1698133029.708538 -3.870290 -9.940032 90.200495 -0.0484519 -0.0012564 -0.7538223 0.6552884
1698133029.908960 -3.869634 -9.928314 90.196421 -0.0457514 -0.0023341 -0.7540382 0.6552310
1698133030.108418 -3.862699 -9.916128 90.199603 -0.0459640 -0.0000470 -0.7545681 0.6546101
1698133030.308449 -3.857597 -9.902017 90.200480 -0.0458885 -0.0005122 -0.7552078 0.6538770
1698133030.509083 -3.851608 -9.895544 90.206172 -0.0464050 -0.0027535 -0.7550976 0.6539622
1698133030.708269 -3.854033 -9.890146 90.202464 -0.0488538 -0.0031724 -0.7551583 0.6537119
1698133030.909028 -3.855119 -9.879553 90.209734 -0.0494143 -0.0012447 -0.7552513 0.6535687
1698133031.108531 -3.855680 -9.873693 90.212496 -0.0489393 0.0005798 -0.7550831 0.6537998
1698133031.309202 -3.853187 -9.863334 90.212138 -0.0496716 -0.0004125 -0.7554623 0.6533064
1698133031.508478 -3.858830 -9.857429 90.216860 -0.0488518 -0.0008218 -0.7555254 0.6532949
1698133031.707820 -3.858938 -9.855577 90.228137 -0.0460883 0.0001277 -0.7554193 0.6536188
1698133031.908183 -3.861400 -9.849675 90.217143 -0.0477695 0.0011335 -0.7550190 0.6539596
1698133032.108221 -3.861282 -9.841739 90.240618 -0.0516651 -0.0013667 -0.7547595 0.6539624
1698133032.308026 -3.870137 -9.842213 90.233172 -0.0509762 -0.0021171 -0.7547648 0.6540084
1698133032.507538 -3.874163 -9.838509 90.232317 -0.0482663 0.0008505 -0.7549019 0.6540586
1698133032.707768 -3.874412 -9.836326 90.241724 -0.0484208 0.0009532 -0.7549915 0.6539437
1698133032.908931 -3.881849 -9.835035 90.241015 -0.0501691 -0.0001883 -0.7546722 0.6541811
1698133033.107978 -3.883224 -9.831776 90.235842 -0.0506995 -0.0003359 -0.7544994 0.6543394
1698133033.308219 -3.887014 -9.825575 90.232081 -0.0504033 0.0006374 -0.7543219 0.6545667
1698133033.508171 -3.890294 -9.824203 90.234477 -0.0528805 0.0032110 -0.7545691 0.6540786
1698133033.707364 -3.888806 -9.819508 90.236559 -0.0507054 0.0012808 -0.7548689 0.6539115
1698133033.907646 -3.892301 -9.813998 90.229647 -0.0495974 -0.0003311 -0.7551363 0.6536889
1698133034.107595 -3.886653 -9.808636 90.229167 -0.0497204 -0.0002020 -0.7548891 0.6539651
1698133034.307752 -3.883992 -9.807822 90.236056 -0.0479808 0.0024300 -0.7548633 0.6541203
1698133034.507499 -3.881462 -9.803211 90.231234 -0.0474747 0.0007997 -0.7550023 0.6540008
1698133034.708026 -3.877827 -9.803970 90.225527 -0.0479772 0.0001705 -0.7549189 0.6540609
1698133034.908346 -3.876965 -9.804368 90.231509 -0.0480138 -0.0009838 -0.7552405 0.6536861
1698133035.107888 -3.877134 -9.802156 90.216845 -0.0498566 -0.0024848 -0.7551928 0.6535993
1698133035.307472 -3.879056 -9.804829 90.212550 -0.0502175 -0.0034447 -0.7545000 0.6543670
1698133035.508133 -3.877165 -9.808219 90.218203 -0.0495015 -0.0014059 -0.7546683 0.6542349
1698133035.707323 -3.880081 -9.810652 90.219973 -0.0488734 -0.0008403 -0.7549015 0.6540140
1698133035.907202 -3.883679 -9.816219 90.219401 -0.0498327 -0.0013231 -0.7547783 0.6540831
1698133036.107271 -3.883864 -9.820815 90.209872 -0.0528027 -0.0031646 -0.7542144 0.6544941
1698133036.307167 -3.886011 -9.824721 90.214030 -0.0532768 -0.0034607 -0.7541139 0.6545700
1698133036.507958 -3.885632 -9.832496 90.216906 -0.0533834 -0.0046618 -0.7545821 0.6540141
1698133036.707425 -3.890395 -9.837662 90.212481 -0.0519812 -0.0035591 -0.7545280 0.6541963
1698133036.907547 -3.888904 -9.844812 90.215540 -0.0507686 -0.0029134 -0.7544739 0.6543570
1698133037.108110 -3.886496 -9.846999 90.218287 -0.0515948 -0.0020113 -0.7545479 0.6542105
1698133037.307465 -3.886017 -9.851218 90.213778 -0.0534876 -0.0035266 -0.7543127 0.6543233
1698133037.507702 -3.886553 -9.858299 90.213320 -0.0539338 -0.0072592 -0.7544967 0.6540437
1698133037.708067 -3.884546 -9.863347 90.201899 -0.0537268 -0.0077626 -0.7545135 0.6540356
1698133037.907904 -3.888764 -9.867868 90.200762 -0.0547012 -0.0052310 -0.7541668 0.6543797
1698133038.108086 -3.885281 -9.867525 90.205897 -0.0533177 -0.0043966 -0.7544058 0.6542246
1698133038.307396 -3.885593 -9.868872 90.205409 -0.0521290 -0.0041268 -0.7539595 0.6548364
1698133038.507917 -3.888313 -9.869883 90.208384 -0.0519572 -0.0036646 -0.7542905 0.6544714
1698133038.707359 -3.888097 -9.870210 90.206896 -0.0523472 -0.0035729 -0.7542581 0.6544782
1698133038.908087 -3.892662 -9.866758 90.203593 -0.0524227 -0.0017304 -0.7546631 0.6540126
1698133039.107445 -3.889438 -9.860222 90.214221 -0.0511594 -0.0036999 -0.7546519 0.6541174
1698133039.307848 -3.891343 -9.861710 90.207362 -0.0541701 -0.0039159 -0.7539537 0.6546786
1698133039.507791 -3.895666 -9.861656 90.206919 -0.0540315 -0.0030852 -0.7535338 0.6551778
1698133039.707480 -3.895371 -9.860973 90.217211 -0.0516228 -0.0034107 -0.7544285 0.6543402
1698133039.908180 -3.898638 -9.853524 90.204417 -0.0548443 -0.0011834 -0.7554657 0.6528876
1698133040.107727 -3.896313 -9.849998 90.211764 -0.0521603 -0.0021652 -0.7550051 0.6536375
1698133040.307724 -3.898747 -9.850722 90.215945 -0.0494881 -0.0044080 -0.7547618 0.6541148
1698133040.507870 -3.902958 -9.850629 90.212191 -0.0526172 -0.0040189 -0.7544841 0.6541934
1698133040.708159 -3.903537 -9.850762 90.213236 -0.0547819 -0.0024191 -0.7544085 0.6541108
1698133040.908127 -3.908022 -9.851745 90.213809 -0.0538535 -0.0015714 -0.7545984 0.6539714
1698133041.108064 -3.910900 -9.855548 90.220835 -0.0546069 -0.0014935 -0.7546054 0.6539010
1698133041.307115 -3.912878 -9.856948 90.219492 -0.0547277 -0.0029709 -0.7549180 0.6535250
1698133041.507518 -3.912212 -9.855223 90.218653 -0.0550299 -0.0052772 -0.7545867 0.6538676
1698133041.707350 -3.912220 -9.857058 90.216052 -0.0562881 -0.0039189 -0.7546285 0.6537218
1698133041.907160 -3.917514 -9.857860 90.221140 -0.0537764 -0.0028251 -0.7550275 0.6534780
1698133042.107466 -3.917940 -9.858458 90.220713 -0.0533211 -0.0026511 -0.7549036 0.6536592
1698133042.308098 -3.922920 -9.859384 90.211825 -0.0565040 -0.0025933 -0.7544635 0.6539001
1698133042.507328 -3.926051 -9.859417 90.211962 -0.0579221 -0.0023951 -0.7543205 0.6539418
1698133042.707244 -3.926254 -9.859176 90.216708 -0.0560494 -0.0029350 -0.7545432 0.6538459
1698133042.907158 -3.925296 -9.857426 90.207339 -0.0542684 -0.0044690 -0.7546878 0.6538205
1698133043.108155 -3.919303 -9.854200 90.206873 -0.0559408 -0.0053905 -0.7543674 0.6540424
1698133043.308074 -3.916725 -9.850674 90.207636 -0.0547585 -0.0045672 -0.7544390 0.6540661
1698133043.507416 -3.913180 -9.849158 90.211726 -0.0535932 -0.0058510 -0.7544880 0.6540959
1698133043.707462 -3.911142 -9.846076 90.209139 -0.0541521 -0.0049334 -0.7546513 0.6538690
1698133043.907438 -3.904701 -9.842473 90.203410 -0.0538985 -0.0040678 -0.7546165 0.6539360
1698133044.107618 -3.903754 -9.841979 90.201602 -0.0552397 -0.0042027 -0.7545279 0.6539256
1698133044.307516 -3.903297 -9.837017 90.197237 -0.0557087 -0.0059897 -0.7543212 0.6541103
1698133044.507278 -3.897092 -9.833718 90.196887 -0.0509523 -0.0056991 -0.7538810 0.6550075
1698133044.707482 -3.894157 -9.829265 90.201869 -0.0518685 -0.0033814 -0.7541291 0.6546659
1698133044.907239 -3.893977 -9.829156 90.192111 -0.0542183 -0.0045624 -0.7542370 0.6543440
1698133045.107990 -3.889496 -9.830583 90.200831 -0.0526819 -0.0054677 -0.7546203 0.6540205
1698133045.307964 -3.887409 -9.825982 90.202082 -0.0531914 -0.0044473 -0.7549234 0.6536371
1698133045.507100 -3.887272 -9.824729 90.206027 -0.0530390 -0.0026433 -0.7544217 0.6542383
1698133045.707097 -3.884459 -9.821881 90.209795 -0.0534627 -0.0041727 -0.7542127 0.6544368
1698133045.907600 -3.881726 -9.817936 90.200335 -0.0535144 -0.0048935 -0.7539526 0.6547272
1698133046.107705 -3.875235 -9.820805 90.203509 -0.0515265 -0.0055381 -0.7540625 0.6547550
1698133046.307973 -3.871228 -9.818797 90.207293 -0.0513051 -0.0058219 -0.7546061 0.6541433
1698133046.507147 -3.867443 -9.820905 90.209910 -0.0508532 -0.0065941 -0.7544746 0.6543230
1698133046.707407 -3.866878 -9.817373 90.201190 -0.0503631 -0.0065637 -0.7545125 0.6543175
1698133046.907592 -3.864389 -9.823109 90.214457 -0.0533219 -0.0063894 -0.7540783 0.6545852
1698133047.108119 -3.863880 -9.816476 90.215548 -0.0521227 -0.0061301 -0.7545220 0.6541729
1698133047.307445 -3.866416 -9.817435 90.211939 -0.0517763 -0.0057278 -0.7542301 0.6545405
1698133047.507198 -3.868580 -9.820442 90.210009 -0.0518029 -0.0063944 -0.7543218 0.6544267
1698133047.707626 -3.865972 -9.818147 90.208392 -0.0529532 -0.0068809 -0.7538693 0.6548509
1698133047.907342 -3.865614 -9.822195 90.203898 -0.0527949 -0.0069513 -0.7536941 0.6550646
1698133048.107375 -3.863410 -9.819603 90.210307 -0.0495744 -0.0061350 -0.7538838 0.6551060
1698133048.307728 -3.862676 -9.817700 90.212763 -0.0514000 -0.0048693 -0.7540633 0.6547694
1698133048.507493 -3.865524 -9.817065 90.207209 -0.0520698 -0.0051804 -0.7546309 0.6540597
1698133048.707328 -3.867726 -9.817059 90.201022 -0.0519265 -0.0048124 -0.7544884 0.6542383
1698133048.907281 -3.872384 -9.818565 90.208384 -0.0524530 -0.0026510 -0.7549128 0.6537189
1698133049.107416 -3.872367 -9.819594 90.206316 -0.0533410 -0.0064479 -0.7550363 0.6534779
1698133049.308165 -3.874488 -9.824624 90.196345 -0.0556526 -0.0074433 -0.7546879 0.6536769
1698133049.507257 -3.876071 -9.827307 90.207186 -0.0574219 -0.0059717 -0.7545059 0.6537491
1698133049.707255 -3.878731 -9.829205 90.204852 -0.0570132 -0.0059591 -0.7545158 0.6537735
1698133049.907927 -3.882782 -9.828284 90.199877 -0.0564586 -0.0054916 -0.7539720 0.6544529
1698133050.107152 -3.884468 -9.826326 90.205851 -0.0548937 -0.0034149 -0.7543144 0.6542055
1698133050.308332 -3.883358 -9.824360 90.201975 -0.0556915 -0.0068628 -0.7547326 0.6536284
1698133050.507595 -3.884359 -9.828682 90.195979 -0.0553216 -0.0070609 -0.7541844 0.6542901
1698133050.708160 -3.887804 -9.825603 90.193598 -0.0542767 -0.0040413 -0.7544416 0.6541067
1698133050.907253 -3.889978 -9.824256 90.194064 -0.0552162 -0.0036277 -0.7545281 0.6539306
1698133051.107192 -3.896077 -9.820617 90.186480 -0.0562905 -0.0041970 -0.7547010 0.6536361
1698133051.307683 -3.897735 -9.814767 90.174731 -0.0583043 -0.0049490 -0.7547448 0.6534037
1698133051.507739 -3.900677 -9.811676 90.177416 -0.0569277 -0.0021566 -0.7545741 0.6537374
1698133051.707454 -3.900681 -9.803759 90.184641 -0.0556884 -0.0006281 -0.7548035 0.6535825
1698133051.907258 -3.900505 -9.800341 90.185015 -0.0553751 -0.0004679 -0.7547668 0.6536516
1698133052.107513 -3.905690 -9.790425 90.180521 -0.0554236 -0.0016745 -0.7543340 0.6541450
1698133052.307550 -3.903395 -9.782795 90.177958 -0.0544310 -0.0000013 -0.7542555 0.6543209
1698133052.507258 -3.905297 -9.770720 90.181910 -0.0522204 0.0014839 -0.7549880 0.6536543
1698133052.707252 -3.903250 -9.764532 90.179362 -0.0530625 0.0000384 -0.7552123 0.6533290
1698133052.907842 -3.902350 -9.759904 90.176974 -0.0513156 -0.0001979 -0.7550869 0.6536133
1698133053.108085 -3.904243 -9.753976 90.167437 -0.0545526 -0.0050348 -0.7547440 0.6537279
1698133053.307600 -3.904562 -9.751807 90.171351 -0.0577552 -0.0043575 -0.7550767 0.6530731
1698133053.508026 -3.905146 -9.749288 90.177966 -0.0589824 -0.0049670 -0.7549199 0.6531404
1698133053.707661 -3.908549 -9.741035 90.166674 -0.0682328 -0.0168276 -0.7542476 0.6528183
1698133053.907770 -3.906529 -9.723781 90.157893 -0.0779243 -0.0268328 -0.7533442 0.6524418
1698133054.107857 -3.907277 -9.684774 90.147013 -0.0931439 -0.0418735 -0.7516899 0.6515621
1698133054.306998 -3.904946 -9.618180 90.131274 -0.1076883 -0.0576472 -0.7499677 0.6500988
1698133054.507719 -3.902975 -9.503962 90.115397 -0.1104620 -0.0626764 -0.7492321 0.6500162
1698133054.707123 -3.892302 -9.329935 90.101893 -0.1062096 -0.0578460 -0.7500564 0.6502221
1698133054.907099 -3.876637 -9.097647 90.100604 -0.1007762 -0.0493163 -0.7508633 0.6508581
1698133055.107152 -3.865542 -8.827640 90.098994 -0.0893345 -0.0378803 -0.7523990 0.6515214
1698133055.307233 -3.840805 -8.515692 90.103533 -0.0640523 -0.0134212 -0.7552518 0.6521594
1698133055.507239 -3.819046 -8.190367 90.117236 -0.0437928 0.0084015 -0.7573760 0.6514546
1698133055.707659 -3.801616 -7.876688 90.112360 -0.0335535 0.0142208 -0.7586838 0.6504390
1698133055.907331 -3.778583 -7.579412 90.099574 -0.0208060 0.0260856 -0.7595668 0.6495729
1698133056.107975 -3.759831 -7.322369 90.099642 -0.0049033 0.0434416 -0.7591613 0.6494328
1698133056.307099 -3.748596 -7.119157 90.107813 0.0016304 0.0503170 -0.7588380 0.6493308
1698133056.507141 -3.738784 -6.971433 90.096262 -0.0048971 0.0422844 -0.7585843 0.6501830
1698133056.707287 -3.736838 -6.880104 90.085185 -0.0142720 0.0309131 -0.7579080 0.6514723
1698133056.907813 -3.739513 -6.851180 90.101794 0.1061244 0.1245047 -0.7458088 0.6457596
1698133057.107166 -3.762819 -6.940245 90.151110 -0.0022986 0.0470690 -0.7516915 0.6578291
1698133057.307924 -3.804135 -7.072818 90.020548 -0.1117836 -0.0621035 -0.7445392 0.6552167
1698133057.507918 -3.844680 -7.244119 89.955042 -0.0699537 -0.0223751 -0.7493902 0.6580427
